Year,Month,Mdate,Sensor_ID,Hourly_Counts,sensor_description,sensor_name
2017,2,4,15,16764,State Library,QV_T
2017,2,5,35,30409,Southbank,SouthB_T
2017,2,5,5,23372,Princes Bridge,PriNW_T
2017,2,5,3,22106,Melbourne Central,Swa295_T
2017,2,5,6,21902,Flinders Street Station Underpass,FliS_T
2017,2,5,1,20777,Bourke Street Mall (North),Bou292_T
2017,2,5,2,18087,Bourke Street Mall (South),Bou283_T
2017,2,5,28,17631,The Arts Centre,VAC_T
2017,2,5,24,14332,Spencer St-Collins St (North),Col620_T
2017,2,5,15,13525,State Library,QV_T
2017,2,5,19,12215,Chinatown-Swanston St (North),LtB210_T
2017,2,6,24,36077,Spencer St-Collins St (North),Col620_T
2017,2,6,6,35732,Flinders Street Station Underpass,FliS_T
2017,2,6,35,34944,Southbank,SouthB_T
2017,2,6,13,28091,Flagstaff Station,Wil277_T
2017,2,6,5,28063,Princes Bridge,PriNW_T
2017,2,6,3,25461,Melbourne Central,Swa295_T
2017,2,6,1,23963,Bourke Street Mall (North),Bou292_T
2017,2,6,2,21577,Bourke Street Mall (South),Bou283_T
2017,2,6,9,21562,Southern Cross Station,Col700_T
2017,2,6,28,19817,The Arts Centre,VAC_T
2017,2,7,35,44834,Southbank,SouthB_T
2017,2,7,6,39551,Flinders Street Station Underpass,FliS_T
2017,2,7,24,37501,Spencer St-Collins St (North),Col620_T
2017,2,7,1,31524,Bourke Street Mall (North),Bou292_T
2017,2,7,5,30394,Princes Bridge,PriNW_T
2017,2,7,13,29490,Flagstaff Station,Wil277_T
2017,2,7,3,28679,Melbourne Central,Swa295_T
2017,2,7,28,24238,The Arts Centre,VAC_T
2017,2,7,2,22722,Bourke Street Mall (South),Bou283_T
2017,2,7,9,22407,Southern Cross Station,Col700_T
2017,2,8,35,39717,Southbank,SouthB_T
2017,2,8,24,38217,Spencer St-Collins St (North),Col620_T
2017,2,8,6,37979,Flinders Street Station Underpass,FliS_T
2017,2,8,5,31816,Princes Bridge,PriNW_T
2017,2,8,1,30300,Bourke Street Mall (North),Bou292_T
2017,2,8,13,29079,Flagstaff Station,Wil277_T
2017,2,8,3,28497,Melbourne Central,Swa295_T
2017,2,8,28,25508,The Arts Centre,VAC_T
2017,2,8,9,22354,Southern Cross Station,Col700_T
2017,2,8,2,21508,Bourke Street Mall (South),Bou283_T
